Item,Data Element,Type,Max Length,Format,Description,Definition,File,Min_Date,Max_Date,Record_Type,pandas_dtype,polars_dtype
19,WA Debt to Income,Numeric,5,1.3,,"The Weighted Average of the debt to income for the loan in
the Platinum Pool for the Issuer (which was used by the lender
in the origination of the loan).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,02,,
20,WA Pre-Modified LAD,Numeric,3,,,"The Weighted Average of the difference in months between
the original (Pre-Modified) first scheduled installment date
and the modified first scheduled installment date, where a
loan has been modified and re-amortized.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,02,,
21,WA Pre-Modified OPB,Numeric,16,13.2,,"The Weighted Average value for modified loans of the original
loan size (Pre-Modified OPB) before loan modification.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,02,,
1,Record Type = 03,Character,2,,,"ARM Pool Rate Reset Data record, for Platinum WAC ARM
pools only",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
4,Pool Indicator,Character,1,,,Identifies the Issue Type of the pool. Values are C or M.,platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
6,Reset Change Date,Date,8,YYYYMMDD,,"The date of the Reset Period; the year, month, and day that
the interest rate is next subject to change (eg. 20180401
reset date is effective for April 1st) for the subject collateral
pools.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
7,Reset Security RPB,Numeric,16,13.2,,"The Security RPB of the collateral in the Platinum WAC ARM
Pool for the reset period.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
8,Reset Percentage of RPB,Numeric,7,3.3,,"The Percentage of the Security RPB of the collateral in the
Platinum WAC ARM Pool for the reset period.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
9,Reset Weighted Average Security Rate,Numeric,6,2.3,,"The Weighted Average of the Security Rate of the collateral in
the Platinum WAC ARM Pool for the reset period. This is the
net rate.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
10,Reset Maximum Security Rate,Numeric,6,2.3,,"The Maximum Security Rate of the collateral in the Platinum
WAC ARM Pool for the reset period.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
11,Reset Minimum Security Rate,Numeric,6,2.3,,"The Minimum Security Rate of the collateral in the Platinum
WAC ARM Pool for the reset period.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
12,Reset Weighted Average Pool Rate,Numeric,6,2.3,,"The Weighted Average of the Pool Rate of the collateral in
the Platinum WAC ARM Pool for the reset period. This is the
gross rate.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
13,Reset Maximum Pool Rate,Numeric,6,2.3,,The Maximum Pool Rate of the collateral in the Platinum WAC ARM Pool for the reset period.,platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
14,Reset Minimum Pool Rate,Numeric,6,2.3,,"The Minimum Pool Rate of the collateral in the Platinum WAC
ARM Pool for the reset period.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
15,Reset Weighted Average Security Margin,Numeric,5,1.3,,"The Weighted Average of the Security Margins of the
collateral in the Platinum WAC ARM Pool for the reset period.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
16,Reset Maximum Security Margin,Numeric,5,1.3,,"The Maximum Security Margin of the collateral in the
Platinum WAC ARM Pool for the reset period.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
17,Reset Minimum Security Margin,Numeric,5,1.3,,"The Minimum Security Margin of the collateral in the
Platinum WAC ARM Pool for the reset period.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
18,Reset Weighted Average Lifetime Interest Rate Ceiling,Numeric,6,2.3,,"The Weighted Average of the Lifetime Interest Rate Ceilings
of the collateral in the Platinum WAC ARM Pool for the reset
period.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
19,Reset Maximum Lifetime Interest Rate Ceiling,Numeric,6,2.3,,"The Maximum Lifetime Interest Rate Ceiling of the collateral
in the Platinum WAC ARM Pool for the reset period.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
20,Reset Minimum Lifetime Interest Rate Ceiling,Numeric,6,2.3,,"The Minimum Lifetime Interest Rate Ceiling of the collateral
in the Platinum WAC ARM Pool for the reset period.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
21,Reset Weighted Average Lifetime Interest Rate Floor,Numeric,6,2.3,,"The Weighted Average of the Lifetime Interest Rate Floors of
the collateral in the Platinum WAC ARM Pool for the reset
period.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
22,Reset Maximum Lifetime Interest Rate Floor,Numeric,6,2.3,,"The Maximum Lifetime Interest Rate Floor of the collateral in
the Platinum WAC ARM Pool for the reset period.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
23,Reset Minimum Lifetime Interest Rate Floor,Numeric,6,2.3,,"The Minimum Lifetime Interest Rate Floor of the collateral in
the Platinum WAC ARM Pool for the reset period.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,03,,
1,Record Type = 05,Character,2,,,Loan Type Government Insured/Guarantee Stratification,platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,05,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,05,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,05,,
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,05,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,05,,
6,Loan Type,Character,1,,,"This is the Federal government agency. Values are:
F = Federal Housing Administration
V = Veterans Administration
R = Rural Development
N = Native American Section 184
9 = Not Available",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,05,,
7,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Loan Type
Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,05,,
8,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Loan Type Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,05,,
1,Record Type = 06,Character,2,,,Loan Purpose Stratification,platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,06,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,06,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,06,,
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,06,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,06,,
6,Loan Purpose,Numeric,1,,,"Values are:
1 = Regular
2 = Refinance
3 = Loan Modification (HAMP)
4 = Loan Modification (non-HAMP)
9 = Not Available",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,06,,
7,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Loan
Purpose Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,06,,
8,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Loan Purpose Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,06,,
1,Record Type = 07,Character,2,,,Number of Living Units Stratification,platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,07,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,07,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,07,,
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,07,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,07,,
6,Living Units,Numeric,1,,,"Values are:
1 = 1 Unit
2 = 2 Units
3 = 3 Units
4 = 4 Units
9 = Not Available",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,07,,
7,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Living
Units Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,07,,
8,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Living Units Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,07,,
1,Record Type = 08,Character,2,,,First Time Homebuyer Stratification,platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,08,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,08,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,08,,
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,08,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,08,,
6,First Time Homebuyer,Character,1,,,"Values are:
Y = Yes
N = No
9 = Not Available",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,08,,
7,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the First Time
Homebuyer Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,08,,
8,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the First Time Homebuyer Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,08,,
1,Record Type = 09,Character,2,,,"Removal Type Stratification; this record will not be present in
New Issuance files.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,09,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,09,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,09,,
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,09,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,09,,
6,Removal Type,Numeric,1,,,"This is a code of the reason for removal from the pool.
Values are:
1 = Mortgager Payoff
2 = Repurchase of Delinquent Loan
3 = Foreclosure with Claim Payment
4 = Loss Mitigation
5 = Substitution
6 = Other Removal",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,09,,
7,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Removal
Type Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,09,,
8,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Removal Type Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,09,,
1,Record Type = 10,Character,2,,,Down Payment Assistance Stratification,platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,10,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,10,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,10,,
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,10,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,10,,
6,Down Payment Assistance,Character,1,,,"Values are:
Y = Yes
N = No
9 = Not Available",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,10,,
7,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Down
Payment Assistance Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,10,,
8,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Down Payment Assistance Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,10,,
1,Record Type = 11,Character,2,,,Loan Origination Channel Stratification,platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,11,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,11,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,11,,
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,11,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,11,,
6,Loan Origination Type,Numeric,1,,,"Values are:
1 = Broker
2 = Correspondent
3 = Retail
9 = Not Available",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,11,,
7,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Loan
Origination Type Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,11,,
8,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Loan Origination Type Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1 (Oct 2021 - Jul 2022).pdf,2021-10-01,2022-07-01,11,,
